UNPLANNED_DOWNTIME,PLANNED_DOWNTIME,TOTAL_COUNT,GOOD_COUNT,REJECTED_COUNT,RUNTIME,ACTUAL_CYCLE_TIME,TS
false,false,395,368,27,129,00:00:33.000,2025-04-14 10:44:12.691
false,false,383,357,26,344,00:00:30.000,2025-04-14 10:43:36.663
false,false,386,360,26,438,00:00:31.000,2025-04-14 10:43:42.667
false,false,401,374,27,33,00:00:33.000,2025-04-14 10:44:36.710
false,false,427,400,27,441,00:00:30.000,2025-04-14 10:45:40.762
false,false,423,396,27,316,00:00:31.000,2025-04-14 10:45:32.757
false,false,440,413,27,848,00:00:31.000,2025-04-14 10:46:06.781
false,true,447,420,27,0,00:00:00.000,2025-04-14 10:46:30.798
false,false,448,421,27,33,00:00:33.000,2025-04-14 10:46:34.800
false,false,455,428,27,251,00:00:30.000,2025-04-14 10:46:48.807
false,false,466,439,27,595,00:00:30.000,2025-04-14 10:47:10.821
false,true,474,446,28,0,00:00:00.000,2025-04-14 10:47:28.837
false,false,509,478,31,32,00:00:32.000,2025-04-14 10:49:12.913
false,false,519,487,32,350,00:00:31.000,2025-04-14 10:49:32.924
false,true,533,500,33,0,00:00:00.000,2025-04-14 10:50:04.949
false,true,533,500,33,0,00:00:00.000,2025-04-14 10:50:10.956
false,false,580,545,35,1487,00:00:31.000,2025-04-14 10:51:47.033
false,false,678,640,38,475,00:00:31.000,2025-04-14 10:56:03.204
false,false,686,648,38,725,00:00:30.000,2025-04-14 10:56:19.213
false,false,208,197,11,162,00:00:31.000,2025-04-14 10:36:22.338
false,false,211,199,12,258,00:00:31.000,2025-04-14 10:36:28.345
false,false,218,205,13,477,00:00:30.000,2025-04-14 10:36:42.360
false,false,247,231,16,1386,00:00:31.000,2025-04-14 10:37:40.407
false,false,244,229,15,1292,00:00:32.000,2025-04-14 10:37:34.401
false,true,271,252,19,0,00:00:00.000,2025-04-14 10:38:44.458
false,false,315,292,23,349,00:00:32.000,2025-04-14 10:40:32.541
false,false,336,312,24,474,00:00:33.000,2025-04-14 10:41:26.576
false,true,321,298,23,0,00:00:00.000,2025-04-14 10:40:56.556
false,true,350,326,24,0,00:00:00.000,2025-04-14 10:42:18.615
false,false,367,342,25,535,00:00:31.000,2025-04-14 10:42:52.640
false,true,391,365,26,0,00:00:00.000,2025-04-14 10:44:04.686
false,true,400,373,27,0,00:00:00.000,2025-04-14 10:44:28.704
false,false,436,409,27,722,00:00:30.000,2025-04-14 10:45:58.774
false,false,444,417,27,972,00:00:30.000,2025-04-14 10:46:14.785
false,false,470,443,27,723,00:00:33.000,2025-04-14 10:47:18.829
false,true,508,477,31,0,00:00:00.000,2025-04-14 10:49:04.905
false,false,515,483,32,222,00:00:30.000,2025-04-14 10:49:24.919
false,false,525,492,33,535,00:00:30.000,2025-04-14 10:49:44.933
false,false,535,502,33,61,00:00:30.000,2025-04-14 10:50:16.962
false,false,542,509,33,287,00:00:32.000,2025-04-14 10:50:30.967
false,false,547,514,33,441,00:00:30.000,2025-04-14 10:50:40.974
false,false,561,527,34,883,00:00:30.000,2025-04-14 10:51:08.998
false,false,661,624,37,1109,00:00:32.000,2025-04-14 10:55:17.179
false,true,663,626,37,0,00:00:00.000,2025-04-14 10:55:33.189
false,false,206,195,11,99,00:00:33.000,2025-04-14 10:36:18.336
false,false,219,206,13,507,00:00:30.000,2025-04-14 10:36:44.362
false,false,234,220,14,981,00:00:33.000,2025-04-14 10:37:14.383
false,false,249,232,17,1446,00:00:30.000,2025-04-14 10:37:44.410
false,false,242,227,15,1227,00:00:31.000,2025-04-14 10:37:30.399
false,true,252,235,17,0,00:00:00.000,2025-04-14 10:37:54.421
false,false,258,240,18,192,00:00:32.000,2025-04-14 10:38:14.436
false,false,273,254,19,65,00:00:33.000,2025-04-14 10:38:56.466
false,false,288,267,21,540,00:00:33.000,2025-04-14 10:39:26.489
false,false,291,270,21,637,00:00:33.000,2025-04-14 10:39:32.494
false,false,297,275,22,827,00:00:31.000,2025-04-14 10:39:44.503
false,false,301,278,23,952,00:00:32.000,2025-04-14 10:39:52.509
false,false,320,297,23,505,00:00:30.000,2025-04-14 10:40:42.548
false,false,341,317,24,64,00:00:31.000,2025-04-14 10:41:48.592
false,true,372,346,26,0,00:00:00.000,2025-04-14 10:43:06.645
false,true,391,365,26,0,00:00:00.000,2025-04-14 10:43:54.679
false,false,369,344,25,598,00:00:33.000,2025-04-14 10:42:56.641
false,false,399,372,27,254,00:00:32.000,2025-04-14 10:44:20.697
false,false,400,373,27,286,00:00:32.000,2025-04-14 10:44:22.698
false,false,412,385,27,382,00:00:32.000,2025-04-14 10:44:58.726
false,true,413,386,27,0,00:00:00.000,2025-04-14 10:45:02.730
false,false,420,393,27,220,00:00:33.000,2025-04-14 10:45:26.749
false,false,446,419,27,1037,00:00:32.000,2025-04-14 10:46:18.791
false,true,480,451,29,0,00:00:00.000,2025-04-14 10:47:58.855
false,false,527,494,33,598,00:00:32.000,2025-04-14 10:49:48.936
false,false,529,496,33,660,00:00:30.000,2025-04-14 10:49:52.939
false,false,543,510,33,317,00:00:30.000,2025-04-14 10:50:32.968
false,false,551,517,34,567,00:00:30.000,2025-04-14 10:50:48.980
false,false,554,520,34,664,00:00:33.000,2025-04-14 10:50:54.989
false,false,556,522,34,726,00:00:31.000,2025-04-14 10:50:58.993
false,false,568,534,34,1110,00:00:33.000,2025-04-14 10:51:23.012
false,false,572,538,34,1235,00:00:30.000,2025-04-14 10:51:31.018
false,false,668,630,38,159,00:00:33.000,2025-04-14 10:55:43.192
false,false,676,638,38,411,00:00:32.000,2025-04-14 10:55:59.202
false,false,685,647,38,695,00:00:30.000,2025-04-14 10:56:17.213
false,false,230,216,14,855,00:00:30.000,2025-04-14 10:37:06.377
false,false,253,236,17,32,00:00:32.000,2025-04-14 10:38:04.429
false,false,238,224,14,1102,00:00:31.000,2025-04-14 10:37:22.389
false,false,262,244,18,315,00:00:32.000,2025-04-14 10:38:22.439
false,false,304,281,23,1050,00:00:33.000,2025-04-14 10:39:58.513
false,false,308,285,23,126,00:00:33.000,2025-04-14 10:40:18.530
false,false,306,283,23,61,00:00:31.000,2025-04-14 10:40:14.527
false,false,328,305,23,215,00:00:30.000,2025-04-14 10:41:10.563
false,false,337,313,24,506,00:00:32.000,2025-04-14 10:41:28.577
false,false,368,343,25,565,00:00:30.000,2025-04-14 10:42:54.641
false,false,404,377,27,131,00:00:32.000,2025-04-14 10:44:42.714
false,false,447,420,27,1068,00:00:31.000,2025-04-14 10:46:20.792
false,false,460,433,27,409,00:00:32.000,2025-04-14 10:46:58.814
false,false,495,466,29,477,00:00:31.000,2025-04-14 10:48:32.882
false,false,501,471,30,667,00:00:31.000,2025-04-14 10:48:44.892
false,false,508,477,31,885,00:00:31.000,2025-04-14 10:48:58.901
false,false,514,482,32,192,00:00:32.000,2025-04-14 10:49:22.918
false,false,528,495,33,630,00:00:32.000,2025-04-14 10:49:50.937
false,false,536,503,33,94,00:00:33.000,2025-04-14 10:50:18.962
false,false,565,531,34,1012,00:00:32.000,2025-04-14 10:51:17.006
false,false,216,203,13,416,00:00:31.000,2025-04-14 10:36:38.356
false,false,248,231,17,1416,00:00:30.000,2025-04-14 10:37:42.408
false,false,254,236,18,65,00:00:33.000,2025-04-14 10:38:06.430
false,false,261,243,18,283,00:00:30.000,2025-04-14 10:38:20.439
false,true,271,252,19,0,00:00:00.000,2025-04-14 10:38:52.464
false,false,277,257,20,188,00:00:30.000,2025-04-14 10:39:04.472
false,false,290,269,21,604,00:00:31.000,2025-04-14 10:39:30.493
false,false,311,288,23,221,00:00:31.000,2025-04-14 10:40:24.533
false,true,321,298,23,0,00:00:00.000,2025-04-14 10:40:50.554
false,true,321,298,23,0,00:00:00.000,2025-04-14 10:40:52.554
false,false,318,295,23,445,00:00:33.000,2025-04-14 10:40:38.545
false,true,339,315,24,0,00:00:00.000,2025-04-14 10:41:42.588
false,true,350,326,24,0,00:00:00.000,2025-04-14 10:42:16.615
false,false,342,318,24,95,00:00:31.000,2025-04-14 10:41:50.595
false,false,359,335,24,284,00:00:31.000,2025-04-14 10:42:36.626
false,true,350,326,24,0,00:00:00.000,2025-04-14 10:42:10.610
false,true,372,346,26,0,00:00:00.000,2025-04-14 10:43:08.646
false,false,390,364,26,562,00:00:32.000,2025-04-14 10:43:50.674
false,false,370,345,25,631,00:00:33.000,2025-04-14 10:42:58.642
false,false,408,381,27,258,00:00:31.000,2025-04-14 10:44:50.722
false,false,433,406,27,631,00:00:30.000,2025-04-14 10:45:52.770
false,false,438,411,27,786,00:00:32.000,2025-04-14 10:46:02.777
false,true,447,420,27,0,00:00:00.000,2025-04-14 10:46:22.792
false,false,453,426,27,189,00:00:31.000,2025-04-14 10:46:44.803
false,false,462,435,27,470,00:00:31.000,2025-04-14 10:47:02.816
false,false,465,438,27,565,00:00:32.000,2025-04-14 10:47:08.820
false,false,468,441,27,660,00:00:32.000,2025-04-14 10:47:14.826
false,false,471,444,27,753,00:00:30.000,2025-04-14 10:47:20.831
false,false,493,464,29,414,00:00:33.000,2025-04-14 10:48:28.879
false,false,503,473,30,729,00:00:32.000,2025-04-14 10:48:48.895
false,false,532,499,33,755,00:00:32.000,2025-04-14 10:49:58.943
false,false,541,508,33,255,00:00:33.000,2025-04-14 10:50:28.967
false,false,544,511,33,348,00:00:31.000,2025-04-14 10:50:34.969
false,false,582,547,35,1553,00:00:33.000,2025-04-14 10:51:51.035
false,false,583,548,35,1584,00:00:31.000,2025-04-14 10:51:53.035
false,false,664,626,38,31,00:00:31.000,2025-04-14 10:55:35.190
false,false,240,226,14,1166,00:00:33.000,2025-04-14 10:37:26.394
false,false,236,222,14,1041,00:00:30.000,2025-04-14 10:37:18.386
false,false,257,239,18,160,00:00:33.000,2025-04-14 10:38:12.435
false,false,289,268,21,573,00:00:33.000,2025-04-14 10:39:28.489
false,false,285,264,21,445,00:00:31.000,2025-04-14 10:39:20.484
false,false,293,271,22,701,00:00:33.000,2025-04-14 10:39:36.497
false,false,334,311,23,408,00:00:31.000,2025-04-14 10:41:22.575
false,true,339,315,24,0,00:00:00.000,2025-04-14 10:41:34.581
false,false,324,301,23,90,00:00:30.000,2025-04-14 10:41:02.559
false,true,350,326,24,0,00:00:00.000,2025-04-14 10:42:12.613
false,false,358,334,24,253,00:00:32.000,2025-04-14 10:42:34.626
false,false,380,354,26,252,00:00:31.000,2025-04-14 10:43:30.660
false,false,389,363,26,530,00:00:31.000,2025-04-14 10:43:48.672
false,false,409,382,27,288,00:00:30.000,2025-04-14 10:44:52.723
false,true,400,373,27,0,00:00:00.000,2025-04-14 10:44:26.702
false,false,439,412,27,817,00:00:31.000,2025-04-14 10:46:04.779
false,false,451,424,27,125,00:00:30.000,2025-04-14 10:46:40.802
false,false,454,427,27,221,00:00:32.000,2025-04-14 10:46:46.806
false,false,456,429,27,284,00:00:33.000,2025-04-14 10:46:50.809
false,false,458,431,27,345,00:00:30.000,2025-04-14 10:46:54.813
false,true,480,451,29,0,00:00:00.000,2025-04-14 10:48:00.856
false,false,476,448,28,60,00:00:30.000,2025-04-14 10:47:42.849
false,false,498,469,29,570,00:00:31.000,2025-04-14 10:48:38.885
false,false,520,488,32,381,00:00:31.000,2025-04-14 10:49:34.925
false,true,533,500,33,0,00:00:00.000,2025-04-14 10:50:02.947
false,true,533,500,33,0,00:00:00.000,2025-04-14 10:50:08.954
false,false,548,515,33,474,00:00:33.000,2025-04-14 10:50:42.977
false,false,667,629,38,126,00:00:32.000,2025-04-14 10:55:41.192
false,false,671,633,38,254,00:00:32.000,2025-04-14 10:55:49.193
false,false,672,634,38,284,00:00:30.000,2025-04-14 10:55:51.194
false,false,196,186,10,500,00:00:32.000,2025-04-14 10:35:46.308
false,false,198,188,10,564,00:00:31.000,2025-04-14 10:35:50.312
false,false,210,198,12,227,00:00:33.000,2025-04-14 10:36:26.343
false,false,217,204,13,447,00:00:31.000,2025-04-14 10:36:40.357
false,false,225,211,14,698,00:00:32.000,2025-04-14 10:36:56.371
false,false,246,231,15,1355,00:00:32.000,2025-04-14 10:37:38.405
false,false,239,225,14,1133,00:00:31.000,2025-04-14 10:37:24.392
false,true,252,235,17,0,00:00:00.000,2025-04-14 10:37:52.418
false,false,264,245,19,377,00:00:30.000,2025-04-14 10:38:26.443
false,false,269,250,19,530,00:00:30.000,2025-04-14 10:38:36.453
false,true,271,252,19,0,00:00:00.000,2025-04-14 10:38:46.460
false,false,286,265,21,477,00:00:32.000,2025-04-14 10:39:22.485
false,false,303,280,23,1017,00:00:32.000,2025-04-14 10:39:56.510
false,false,323,300,23,60,00:00:30.000,2025-04-14 10:41:00.558
false,false,354,330,24,125,00:00:30.000,2025-04-14 10:42:26.621
false,false,356,332,24,189,00:00:33.000,2025-04-14 10:42:30.623
false,false,357,333,24,221,00:00:32.000,2025-04-14 10:42:32.625
false,false,382,356,26,314,00:00:30.000,2025-04-14 10:43:34.661
false,false,406,379,27,196,00:00:32.000,2025-04-14 10:44:46.718
false,true,400,373,27,0,00:00:00.000,2025-04-14 10:44:32.708
false,true,413,386,27,0,00:00:00.000,2025-04-14 10:45:06.733
false,false,421,394,27,253,00:00:33.000,2025-04-14 10:45:28.751
false,false,450,423,27,95,00:00:32.000,2025-04-14 10:46:38.801
false,false,457,430,27,315,00:00:31.000,2025-04-14 10:46:52.811
false,true,474,446,28,0,00:00:00.000,2025-04-14 10:47:36.845
false,false,492,463,29,381,00:00:33.000,2025-04-14 10:48:26.878
false,false,494,465,29,446,00:00:32.000,2025-04-14 10:48:30.880
false,false,502,472,30,697,00:00:30.000,2025-04-14 10:48:46.893
false,false,510,479,31,62,00:00:30.000,2025-04-14 10:49:14.914
false,false,511,480,31,95,00:00:33.000,2025-04-14 10:49:16.914
false,false,584,549,35,1615,00:00:31.000,2025-04-14 10:51:55.035
false,true,663,626,37,0,00:00:00.000,2025-04-14 10:55:23.182
false,true,203,192,11,0,00:00:00.000,2025-04-14 10:36:10.327
false,false,271,252,19,593,00:00:30.000,2025-04-14 10:38:40.455
false,false,295,273,22,763,00:00:31.000,2025-04-14 10:39:40.501
false,false,298,276,22,857,00:00:30.000,2025-04-14 10:39:46.503
false,false,300,278,22,920,00:00:31.000,2025-04-14 10:39:50.508
false,true,304,281,23,0,00:00:00.000,2025-04-14 10:40:04.519
false,true,304,281,23,0,00:00:00.000,2025-04-14 10:40:08.522
false,true,339,315,24,0,00:00:00.000,2025-04-14 10:41:36.583
false,false,374,348,26,64,00:00:31.000,2025-04-14 10:43:18.653
false,false,397,370,27,190,00:00:30.000,2025-04-14 10:44:16.695
false,false,410,383,27,319,00:00:31.000,2025-04-14 10:44:54.724
false,false,417,390,27,124,00:00:30.000,2025-04-14 10:45:20.744
false,false,418,391,27,154,00:00:30.000,2025-04-14 10:45:22.745
false,false,419,392,27,187,00:00:33.000,2025-04-14 10:45:24.747
false,true,413,386,27,0,00:00:00.000,2025-04-14 10:45:12.739
false,false,414,387,27,31,00:00:31.000,2025-04-14 10:45:14.739
false,false,430,403,27,538,00:00:31.000,2025-04-14 10:45:46.764
false,false,428,401,27,474,00:00:33.000,2025-04-14 10:45:42.762
false,false,429,402,27,507,00:00:33.000,2025-04-14 10:45:44.763
false,false,467,440,27,628,00:00:33.000,2025-04-14 10:47:12.826
false,true,480,451,29,0,00:00:00.000,2025-04-14 10:47:54.853
false,true,480,451,29,0,00:00:00.000,2025-04-14 10:48:02.858
false,false,550,517,33,537,00:00:33.000,2025-04-14 10:50:46.979
false,false,570,536,34,1175,00:00:32.000,2025-04-14 10:51:27.015
false,false,574,540,34,1295,00:00:30.000,2025-04-14 10:51:35.023
false,false,677,639,38,444,00:00:33.000,2025-04-14 10:56:01.204
false,false,197,187,10,533,00:00:33.000,2025-04-14 10:35:48.310
false,true,252,235,17,0,00:00:00.000,2025-04-14 10:38:02.428
false,false,255,237,18,97,00:00:32.000,2025-04-14 10:38:08.433
false,false,268,249,19,500,00:00:31.000,2025-04-14 10:38:34.449
false,true,271,252,19,0,00:00:00.000,2025-04-14 10:38:50.463
false,false,275,255,20,125,00:00:30.000,2025-04-14 10:39:00.469
false,true,321,298,23,0,00:00:00.000,2025-04-14 10:40:54.555
false,false,330,307,23,279,00:00:31.000,2025-04-14 10:41:14.567
false,true,339,315,24,0,00:00:00.000,2025-04-14 10:41:44.590
false,false,363,339,24,409,00:00:32.000,2025-04-14 10:42:44.631
false,true,350,326,24,0,00:00:00.000,2025-04-14 10:42:14.615
false,false,381,355,26,284,00:00:32.000,2025-04-14 10:43:32.661
false,false,377,351,26,160,00:00:30.000,2025-04-14 10:43:24.655
false,false,371,345,26,664,00:00:33.000,2025-04-14 10:43:00.643
false,false,416,389,27,94,00:00:30.000,2025-04-14 10:45:18.742
false,true,413,386,27,0,00:00:00.000,2025-04-14 10:45:10.737
false,false,431,404,27,570,00:00:32.000,2025-04-14 10:45:48.765
false,false,474,446,28,848,00:00:33.000,2025-04-14 10:47:26.835
false,true,474,446,28,0,00:00:00.000,2025-04-14 10:47:30.839
false,false,480,451,29,188,00:00:32.000,2025-04-14 10:47:50.851
false,true,480,451,29,0,00:00:00.000,2025-04-14 10:47:56.855
false,true,474,446,28,0,00:00:00.000,2025-04-14 10:47:38.847
false,false,499,470,29,603,00:00:33.000,2025-04-14 10:48:40.887
false,true,508,477,31,0,00:00:00.000,2025-04-14 10:49:02.905
false,true,508,477,31,0,00:00:00.000,2025-04-14 10:49:06.908
false,false,533,500,33,786,00:00:31.000,2025-04-14 10:50:00.945
false,false,552,518,34,600,00:00:33.000,2025-04-14 10:50:50.983
false,false,567,533,34,1077,00:00:33.000,2025-04-14 10:51:21.009
false,false,575,541,34,1328,00:00:33.000,2025-04-14 10:51:37.025
false,false,576,542,34,1360,00:00:32.000,2025-04-14 10:51:39.027
false,true,663,626,37,0,00:00:00.000,2025-04-14 10:55:25.184
false,true,663,626,37,0,00:00:00.000,2025-04-14 10:55:31.188
false,false,683,645,38,632,00:00:31.000,2025-04-14 10:56:13.210
false,false,214,201,13,355,00:00:32.000,2025-04-14 10:36:34.352
false,false,228,214,14,795,00:00:33.000,2025-04-14 10:37:02.376
false,false,241,227,14,1196,00:00:30.000,2025-04-14 10:37:28.396
false,false,259,241,18,222,00:00:30.000,2025-04-14 10:38:16.437
false,false,266,247,19,437,00:00:30.000,2025-04-14 10:38:30.447
false,false,272,253,19,32,00:00:32.000,2025-04-14 10:38:54.465
false,false,278,258,20,220,00:00:32.000,2025-04-14 10:39:06.472
false,false,299,277,22,889,00:00:32.000,2025-04-14 10:39:48.506
false,true,304,281,23,0,00:00:00.000,2025-04-14 10:40:00.515
false,false,307,284,23,93,00:00:32.000,2025-04-14 10:40:16.527
false,true,321,298,23,0,00:00:00.000,2025-04-14 10:40:46.552
false,false,305,282,23,30,00:00:30.000,2025-04-14 10:40:12.526
false,false,353,329,24,95,00:00:32.000,2025-04-14 10:42:24.621
false,false,344,320,24,158,00:00:31.000,2025-04-14 10:41:54.598
false,false,361,337,24,347,00:00:32.000,2025-04-14 10:42:40.628
false,true,391,365,26,0,00:00:00.000,2025-04-14 10:43:56.681
false,false,434,407,27,661,00:00:30.000,2025-04-14 10:45:54.771
false,false,437,410,27,754,00:00:32.000,2025-04-14 10:46:00.777
false,true,447,420,27,0,00:00:00.000,2025-04-14 10:46:28.798
false,false,469,442,27,690,00:00:30.000,2025-04-14 10:47:16.826
false,true,474,446,28,0,00:00:00.000,2025-04-14 10:47:32.841
false,false,491,462,29,348,00:00:32.000,2025-04-14 10:48:24.876
false,false,523,490,33,474,00:00:31.000,2025-04-14 10:49:40.930
false,false,579,544,35,1456,00:00:30.000,2025-04-14 10:51:45.032
false,false,662,625,37,1141,00:00:32.000,2025-04-14 10:55:19.179
false,false,666,628,38,94,00:00:33.000,2025-04-14 10:55:39.191
false,true,203,192,11,0,00:00:00.000,2025-04-14 10:36:08.325
false,true,203,192,11,0,00:00:00.000,2025-04-14 10:36:12.329
false,false,199,189,10,594,00:00:30.000,2025-04-14 10:35:52.314
false,false,205,194,11,66,00:00:33.000,2025-04-14 10:36:16.334
false,false,212,200,12,291,00:00:33.000,2025-04-14 10:36:30.348
false,false,231,217,14,886,00:00:31.000,2025-04-14 10:37:08.379
false,false,243,228,15,1260,00:00:33.000,2025-04-14 10:37:32.401
false,true,271,252,19,0,00:00:00.000,2025-04-14 10:38:42.458
false,false,292,270,22,668,00:00:31.000,2025-04-14 10:39:34.495
false,false,284,263,21,414,00:00:31.000,2025-04-14 10:39:18.482
false,false,281,260,21,317,00:00:32.000,2025-04-14 10:39:12.476
false,false,282,261,21,350,00:00:33.000,2025-04-14 10:39:14.479
false,false,319,296,23,475,00:00:30.000,2025-04-14 10:40:40.546
false,false,333,310,23,377,00:00:32.000,2025-04-14 10:41:20.573
false,false,322,299,23,30,00:00:30.000,2025-04-14 10:40:58.557
false,false,343,319,24,127,00:00:32.000,2025-04-14 10:41:52.596
false,false,364,340,24,442,00:00:33.000,2025-04-14 10:42:46.634
false,false,385,359,26,407,00:00:31.000,2025-04-14 10:43:40.665
false,false,372,346,26,694,00:00:30.000,2025-04-14 10:43:02.644
false,false,398,371,27,222,00:00:32.000,2025-04-14 10:44:18.696
false,false,432,405,27,601,00:00:31.000,2025-04-14 10:45:50.768
false,false,452,425,27,158,00:00:33.000,2025-04-14 10:46:42.803
false,false,479,450,29,156,00:00:31.000,2025-04-14 10:47:48.850
false,false,475,447,28,30,00:00:30.000,2025-04-14 10:47:40.848
false,false,489,460,29,283,00:00:33.000,2025-04-14 10:48:20.872
false,false,497,468,29,539,00:00:32.000,2025-04-14 10:48:36.884
false,false,522,489,33,443,00:00:30.000,2025-04-14 10:49:38.929
false,false,526,493,33,566,00:00:31.000,2025-04-14 10:49:46.935
false,false,545,512,33,380,00:00:32.000,2025-04-14 10:50:36.972
false,false,546,513,33,411,00:00:31.000,2025-04-14 10:50:38.973
false,false,562,528,34,915,00:00:32.000,2025-04-14 10:51:10.999
false,false,564,530,34,980,00:00:33.000,2025-04-14 10:51:15.004
false,false,569,535,34,1143,00:00:33.000,2025-04-14 10:51:25.014
false,false,571,537,34,1205,00:00:30.000,2025-04-14 10:51:29.016
false,false,578,543,35,1426,00:00:33.000,2025-04-14 10:51:43.031
false,true,663,626,37,0,00:00:00.000,2025-04-14 10:55:29.186
false,false,200,190,10,626,00:00:32.000,2025-04-14 10:35:54.315
false,false,215,202,13,385,00:00:30.000,2025-04-14 10:36:36.353
false,false,220,206,14,539,00:00:32.000,2025-04-14 10:36:46.364
false,false,235,221,14,1011,00:00:30.000,2025-04-14 10:37:16.384
false,false,314,291,23,317,00:00:31.000,2025-04-14 10:40:30.538
false,false,335,312,23,441,00:00:33.000,2025-04-14 10:41:24.575
false,false,338,314,24,539,00:00:33.000,2025-04-14 10:41:30.579
